,op_unique_carrier,origin,dest,distance,month,value,crs_arr_hour,Numerical_Week,Weekday,meanOfGrouping,arr_delay
296,WN,PHX,MSY,1300.0,1,Heavy snow,14,1,6,0.0,-16.692567386736165
297,WN,PHX,MSY,1300.0,1,Patchy rain possible,23,1,2,8.5,4.067894466967427
298,WN,PHX,MSY,1300.0,1,Patchy rain possible,23,1,2,8.5,4.067894466967427
299,WN,PHX,MSY,1300.0,1,Patchy rain possible,23,1,2,8.5,4.067894466967427
300,WN,PHX,MSY,1300.0,1,Patchy rain possible,23,1,2,8.5,4.067894466967427
301,WN,PHX,OAK,646.0,1,Patchy rain possible,10,1,2,0.0,-8.41548245012098
302,WN,PHX,OAK,646.0,1,Patchy rain possible,10,1,2,0.0,-8.41548245012098
303,WN,PHX,OAK,646.0,1,Cloudy,10,1,5,0.0,-12.944196927231694
304,WN,PHX,OAK,646.0,1,Cloudy,10,1,5,0.0,-12.944196927231694
305,WN,PHX,OKC,833.0,1,Patchy rain possible,21,1,2,0.0,-2.8701203833663356
306,WN,PHX,OKC,833.0,1,Patchy rain possible,21,1,2,0.0,-2.8701203833663356
307,WN,PHX,OMA,1037.0,1,Patchy rain possible,13,1,2,0.0,-5.302362218709938
308,WN,PHX,OMA,1037.0,1,Patchy rain possible,13,1,2,0.0,-5.302362218709938
309,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,2,0.0,-6.101899951994386
310,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,2,0.0,-6.101899951994386
311,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,3,0.0,-9.27511367338781
312,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,3,0.0,-9.27511367338781
313,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,4,0.0,-7.7677802368136595
314,AA,PHX,OMA,1037.0,1,Patchy rain possible,13,1,4,0.0,-7.7677802368136595
315,AA,PHX,OMA,1037.0,1,Cloudy,13,1,5,0.0,-6.327173319300784
316,AA,PHX,OMA,1037.0,1,Cloudy,13,1,5,0.0,-6.327173319300784
317,AA,PHX,OMA,1037.0,1,Heavy snow,13,1,6,0.0,-10.420414283215193
318,AA,PHX,OMA,1037.0,1,Heavy snow,13,1,6,0.0,-10.420414283215193
319,WN,PHX,OMA,1037.0,1,Heavy snow,13,1,6,0.0,-11.348297821433155
320,WN,PHX,OMA,1037.0,1,Heavy snow,13,1,6,0.0,-11.348297821433155
321,WN,PHX,ONT,325.0,1,Patchy rain possible,21,1,2,0.0,-3.9627542374346683
322,WN,PHX,ONT,325.0,1,Patchy rain possible,21,1,2,0.0,-3.9627542374346683
323,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,2,0.0,-3.2015642176107604
324,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,2,0.0,-3.2015642176107604
325,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,3,0.0,-1.2652771313995388
326,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,3,0.0,-1.2652771313995388
327,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,4,0.0,1.772273685863829
328,AA,PHX,ONT,325.0,1,Patchy rain possible,21,1,4,0.0,1.772273685863829
329,AA,PHX,ONT,325.0,1,Cloudy,21,1,5,0.0,-8.424095328204782
330,AA,PHX,ONT,325.0,1,Cloudy,21,1,5,0.0,-8.424095328204782
331,AA,PHX,ONT,325.0,1,Heavy snow,21,1,6,0.0,-1.6435282993438767
332,AA,PHX,ONT,325.0,1,Heavy snow,21,1,6,0.0,-1.6435282993438767
333,WN,PHX,ONT,325.0,1,Heavy snow,21,1,6,0.0,-3.9737469041934017
334,WN,PHX,ONT,325.0,1,Heavy snow,21,1,6,0.0,-3.9737469041934017
335,WN,PHX,ONT,325.0,1,Patchy rain possible,10,1,2,0.0,-4.241843745394319
336,WN,PHX,ONT,325.0,1,Patchy rain possible,16,1,2,0.0,-1.1038107533392914
337,WN,PHX,ONT,325.0,1,Patchy rain possible,16,1,2,0.0,-1.1038107533392914
338,WN,PHX,ONT,325.0,1,Cloudy,16,1,5,0.0,-6.734640744186112
339,WN,PHX,ONT,325.0,1,Cloudy,16,1,5,0.0,-6.734640744186112
340,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,2,0.0,-8.003001297933762
341,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,2,0.0,-8.003001297933762
342,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,3,0.0,-10.993838389588094
343,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,3,0.0,-10.993838389588094
344,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,4,0.0,-9.492106109435356
345,WN,PHX,PDX,1009.0,1,Patchy rain possible,14,1,4,0.0,-9.492106109435356
346,WN,PHX,PDX,1009.0,1,Cloudy,14,1,5,0.0,-6.825918707285585
347,WN,PHX,PDX,1009.0,1,Cloudy,14,1,5,0.0,-6.825918707285585
348,WN,PHX,PDX,1009.0,1,Heavy snow,14,1,6,0.0,-8.704475839350664
349,WN,PHX,PDX,1009.0,1,Heavy snow,14,1,6,0.0,-8.704475839350664
350,WN,PHX,PHL,2075.0,1,Patchy rain possible,16,1,2,0.0,-7.702828007755314
351,AA,PHX,PHL,2075.0,1,Patchy rain possible,16,1,2,0.0,-8.195829091046688
352,WN,PHX,PHL,2075.0,1,Patchy rain possible,16,1,3,0.0,-1.8383557608468692
353,AA,PHX,PHL,2075.0,1,Patchy rain possible,16,1,3,0.0,-4.319585158693995
354,AA,PHX,PHL,2075.0,1,Patchy rain possible,16,1,4,0.0,-6.5393359698238145
355,WN,PHX,PHL,2075.0,1,Patchy rain possible,16,1,4,0.0,-5.567856775429026
356,AA,PHX,PHL,2075.0,1,Cloudy,16,1,5,0.0,-14.282780590533317
357,WN,PHX,PHL,2075.0,1,Heavy snow,16,1,6,0.0,-6.920114277455805
358,AA,PHX,PHL,2075.0,1,Heavy snow,16,1,6,0.0,-6.2522815392797915
359,WN,PHX,RDU,1891.0,1,Patchy rain possible,16,1,2,0.0,-9.531932802957268
360,WN,PHX,RDU,1891.0,1,Patchy rain possible,16,1,3,0.0,-6.142521356427401
361,WN,PHX,RDU,1891.0,1,Patchy rain possible,16,1,4,0.0,-12.541325304852263
362,WN,PHX,RDU,1891.0,1,Cloudy,16,1,5,0.0,-16.660945602489246
363,WN,PHX,RNO,601.0,1,Patchy rain possible,21,1,2,0.0,-4.018066913898966
364,WN,PHX,RNO,601.0,1,Patchy rain possible,21,1,2,0.0,-4.018066913898966
365,WN,PHX,SAN,304.0,1,Patchy rain possible,16,1,2,0.0,-0.6614736288583911
366,WN,PHX,SAN,304.0,1,Patchy rain possible,16,1,3,0.0,-6.773125941954153
367,WN,PHX,SAN,304.0,1,Patchy rain possible,16,1,4,0.0,-5.271393661801416
368,WN,PHX,SAN,304.0,1,Cloudy,16,1,5,0.0,-5.76579892802198
369,WN,PHX,SAN,304.0,1,Patchy rain possible,14,1,2,0.0,-3.5239724358274773
370,WN,PHX,SAN,304.0,1,Patchy rain possible,20,1,2,28.0,27.65687470265401
371,WN,PHX,SAN,304.0,1,Patchy rain possible,20,1,2,28.0,27.65687470265401
372,WN,PHX,SAN,304.0,1,Heavy snow,20,1,6,28.0,33.002909918182375
373,WN,PHX,SAN,304.0,1,Heavy snow,20,1,6,28.0,33.002909918182375
374,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-6.173799894987989
375,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-6.173799894987989
376,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-6.173799894987989
377,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-1.8029294328771774
378,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-1.8029294328771774
379,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,2,0.0,-1.8029294328771774
380,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-7.91458174597293
381,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-7.91458174597293
382,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-7.91458174597293
383,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-12.285452208083742
384,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-12.285452208083742
385,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,3,0.0,-12.285452208083742
386,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-10.783719927931003
387,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-10.783719927931003
388,WN,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-10.783719927931003
389,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-6.489014206936566
390,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-6.489014206936566
391,AA,PHX,SAN,304.0,1,Patchy rain possible,12,1,4,0.0,-6.489014206936566
392,AA,PHX,SAN,304.0,1,Cloudy,12,1,5,0.0,-5.22868155898844
393,AA,PHX,SAN,304.0,1,Cloudy,12,1,5,0.0,-5.22868155898844
394,AA,PHX,SAN,304.0,1,Cloudy,12,1,5,0.0,-5.22868155898844
395,AA,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-6.692599196671504
396,AA,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-6.692599196671504
397,AA,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-6.692599196671504
398,WN,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-8.003462484412772
399,WN,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-8.003462484412772
400,WN,PHX,SAN,304.0,1,Heavy snow,12,1,6,0.0,-8.003462484412772
401,WN,PHX,SAT,843.0,1,Patchy rain possible,22,1,2,0.0,0.578252378704088
402,WN,PHX,SAT,843.0,1,Patchy rain possible,22,1,2,0.0,0.578252378704088
403,WN,PHX,SAT,843.0,1,Patchy rain possible,22,1,2,0.0,0.578252378704088
404,WN,PHX,SAT,843.0,1,Patchy rain possible,22,1,2,0.0,0.578252378704088
405,WN,PHX,SAT,843.0,1,Heavy snow,22,1,6,0.0,-2.968081318082302
406,WN,PHX,SAT,843.0,1,Heavy snow,22,1,6,0.0,-2.968081318082302
407,WN,PHX,SAT,843.0,1,Heavy snow,22,1,6,0.0,-2.968081318082302
408,WN,PHX,SAT,843.0,1,Heavy snow,22,1,6,0.0,-2.968081318082302
409,WN,PHX,SAT,843.0,1,Patchy rain possible,17,1,2,0.0,0.09935920984536446
410,WN,PHX,SAT,843.0,1,Patchy rain possible,17,1,2,0.0,0.09935920984536446
411,WN,PHX,SAT,843.0,1,Patchy rain possible,17,1,2,0.0,0.09935920984536446
412,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,2,0.0,-10.875520475407583
413,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,2,0.0,-10.875520475407583
414,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,2,0.0,-10.875520475407583
415,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,3,0.0,-16.987172788503376
416,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,3,0.0,-16.987172788503376
417,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,3,0.0,-16.987172788503376
418,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,4,0.0,-15.804610346798084
419,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,4,0.0,-15.804610346798084
420,WN,PHX,SDF,1506.0,1,Patchy rain possible,15,1,4,0.0,-15.804610346798084
421,WN,PHX,SDF,1506.0,1,Cloudy,15,1,5,0.0,-13.138422944648273
422,WN,PHX,SDF,1506.0,1,Cloudy,15,1,5,0.0,-13.138422944648273
423,WN,PHX,SDF,1506.0,1,Cloudy,15,1,5,0.0,-13.138422944648273
424,WN,PHX,SDF,1506.0,1,Heavy snow,15,1,6,0.0,-14.076550503690374
425,WN,PHX,SDF,1506.0,1,Heavy snow,15,1,6,0.0,-14.076550503690374
426,WN,PHX,SDF,1506.0,1,Heavy snow,15,1,6,0.0,-14.076550503690374
427,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.555359839818042
428,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.555359839818042
429,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.555359839818042
430,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.555359839818042
431,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.772269359331894
432,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-13.772269359331894
433,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-17.205122203523707
434,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,2,0.0,-17.205122203523707
435,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-13.815710756993825
436,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-13.815710756993825
437,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-10.382857912802017
438,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-10.382857912802017
439,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-10.16594839328817
440,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,3,0.0,-10.16594839328817
441,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-9.989474681765145
442,WN,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-9.989474681765145
443,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-13.715401786587178
444,AS,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-13.715401786587178
445,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-10.206384201278995
446,DL,PHX,SEA,1107.0,1,Patchy rain possible,10,1,4,0.0,-10.206384201278995
447,AS,PHX,SEA,1107.0,1,Cloudy,10,1,5,0.0,-17.876986119564062
448,AS,PHX,SEA,1107.0,1,Cloudy,10,1,5,0.0,-17.876986119564062
449,DL,PHX,SEA,1107.0,1,Cloudy,10,1,5,0.0,-13.920445337313424
450,DL,PHX,SEA,1107.0,1,Cloudy,10,1,5,0.0,-13.920445337313424
451,AS,PHX,SEA,1107.0,1,Heavy snow,10,1,6,0.0,-18.982331026963234
452,AS,PHX,SEA,1107.0,1,Heavy snow,10,1,6,0.0,-18.982331026963234
453,DL,PHX,SEA,1107.0,1,Heavy snow,10,1,6,0.0,-13.871071194875071
454,DL,PHX,SEA,1107.0,1,Heavy snow,10,1,6,0.0,-13.871071194875071
455,WN,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-13.579205059968661
456,WN,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-13.579205059968661
457,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-5.071260684298967
458,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-5.071260684298967
459,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-13.416886052999903
460,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-13.416886052999903
461,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-16.81162553769487
462,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,2,0.0,-16.81162553769487
463,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-13.422214091164985
464,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-13.422214091164985
465,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-10.02747460647003
466,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-10.02747460647003
467,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-2.842324419703235
468,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,3,0.0,-2.842324419703235
469,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-6.12163539591833
470,AA,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-6.12163539591833
471,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-12.153289656700187
472,AS,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-12.153289656700187
473,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-9.851000894947006
474,DL,PHX,SEA,1107.0,1,Patchy rain possible,14,1,4,0.0,-9.851000894947006
475,AA,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-10.857798985221592
476,AA,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-10.857798985221592
477,AS,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-17.48348945373522
478,AS,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-17.48348945373522
479,DL,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-13.565062030981435
480,DL,PHX,SEA,1107.0,1,Cloudy,14,1,5,0.0,-13.565062030981435
481,AS,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-18.588834361134392
482,AS,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-18.588834361134392
483,DL,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-13.515687888543084
484,DL,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-13.515687888543084
485,WN,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-15.215594561713525
486,WN,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-15.215594561713525
487,AA,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-11.56644825782279
488,AA,PHX,SEA,1107.0,1,Heavy snow,14,1,6,0.0,-11.56644825782279
489,WN,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,20.74831448507926
490,WN,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,20.74831448507926
491,WN,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,20.74831448507926
492,WN,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,20.74831448507926
493,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,16.653717002149786
494,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,16.653717002149786
495,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,16.653717002149786
496,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,2,18.5,16.653717002149786
497,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,3,18.5,15.250071702093562
498,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,3,18.5,15.250071702093562
499,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,3,18.5,15.250071702093562
500,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,3,18.5,15.250071702093562
501,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,4,18.5,18.205856621819148
502,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,4,18.5,18.205856621819148
503,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,4,18.5,18.205856621819148
504,AA,PHX,SFO,651.0,1,Patchy rain possible,19,1,4,18.5,18.205856621819148
505,AA,PHX,SFO,651.0,1,Cloudy,19,1,5,18.5,11.276388893078298
506,AA,PHX,SFO,651.0,1,Cloudy,19,1,5,18.5,11.276388893078298
507,AA,PHX,SFO,651.0,1,Cloudy,19,1,5,18.5,11.276388893078298
508,AA,PHX,SFO,651.0,1,Cloudy,19,1,5,18.5,11.276388893078298
509,WN,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,10.20445112975395
510,WN,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,10.20445112975395
511,WN,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,10.20445112975395
512,WN,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,10.20445112975395
513,AA,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,5.862126488257184
514,AA,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,5.862126488257184
515,AA,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,5.862126488257184
516,AA,PHX,SFO,651.0,1,Heavy snow,19,1,6,18.5,5.862126488257184
517,WN,PHX,SFO,651.0,1,Patchy rain possible,23,1,2,0.0,2.35594641375436
518,WN,PHX,SJC,621.0,1,Patchy rain possible,22,1,2,26.0,34.81343884210773
519,AA,PHX,SJC,621.0,1,Patchy rain possible,22,1,2,26.0,29.79419520228529
520,WN,PHX,SJC,621.0,1,Patchy rain possible,22,1,3,26.0,34.891709640347386
521,AA,PHX,SJC,621.0,1,Patchy rain possible,22,1,3,26.0,29.87246600052495
522,WN,PHX,SJC,621.0,1,Patchy rain possible,22,1,4,26.0,33.972702582560444
523,AA,PHX,SJC,621.0,1,Patchy rain possible,22,1,4,26.0,27.583761038102836
524,AA,PHX,SJC,621.0,1,Cloudy,22,1,5,26.0,14.319817642677133
525,AA,PHX,SJC,621.0,1,Heavy snow,22,1,6,26.0,15.068569237853321
526,WN,PHX,SJC,621.0,1,Heavy snow,22,1,6,26.0,25.656640499086656
527,WN,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,9.261613708718825
528,WN,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,9.261613708718825
529,WN,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,9.261613708718825
530,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,12.153975921540612
531,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,12.153975921540612
532,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,12.153975921540612
533,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,10.141298744098508
534,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,10.141298744098508
535,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,2,10.333333333333334,10.141298744098508
536,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,7.6181329654282495
537,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,7.6181329654282495
538,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,7.6181329654282495
539,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,5.605455787986149
540,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,5.605455787986149
541,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,3,10.333333333333334,5.605455787986149
542,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,8.722179230908777
543,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,8.722179230908777
544,AA,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,8.722179230908777
545,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,6.70950205346668
546,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,6.70950205346668
547,OO,PHX,SLC,507.0,1,Patchy rain possible,10,1,4,10.333333333333334,6.70950205346668
548,AA,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,5.862456521079987
549,AA,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,5.862456521079987
550,AA,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,5.862456521079987
551,OO,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,4.30673366761239
552,OO,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,4.30673366761239
553,OO,PHX,SLC,507.0,1,Cloudy,10,1,5,10.333333333333334,4.30673366761239
554,OO,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,5.49154912425456
555,OO,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,5.49154912425456
556,OO,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,5.49154912425456
557,WN,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,1.8400373245080022
558,WN,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,1.8400373245080022
559,WN,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,1.8400373245080022
560,AA,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,7.0472719777221515
561,AA,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,7.0472719777221515
562,AA,PHX,SLC,507.0,1,Heavy snow,10,1,6,10.333333333333334,7.0472719777221515
563,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,2,0.0,4.830957596821489
564,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,2,0.0,4.830957596821489
565,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,2,0.0,0.4469191324814997
566,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,2,0.0,0.4469191324814997
567,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,3,0.0,0.3869961448484952
568,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,3,0.0,0.3869961448484952
569,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,3,0.0,-3.9970423194914986
570,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,3,0.0,-3.9970423194914986
571,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,4,0.0,2.9094110960238293
572,WN,PHX,SLC,507.0,1,Patchy rain possible,23,1,4,0.0,2.9094110960238293
573,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,4,0.0,-2.844325272951364
574,AA,PHX,SLC,507.0,1,Patchy rain possible,23,1,4,0.0,-2.844325272951364
575,AA,PHX,SLC,507.0,1,Heavy snow,23,1,6,0.0,-3.4416930281460796
576,AA,PHX,SLC,507.0,1,Heavy snow,23,1,6,0.0,-3.4416930281460796
577,WN,PHX,SLC,507.0,1,Patchy rain possible,15,1,2,0.0,-3.184152907369085
578,WN,PHX,SMF,647.0,1,Patchy rain possible,22,1,2,0.0,-5.175993702723558
579,AA,PHX,SMF,647.0,1,Patchy rain possible,22,1,2,0.0,-3.827342960944484
580,WN,PHX,SMF,647.0,1,Patchy rain possible,22,1,3,0.0,-8.549995939811064
581,AA,PHX,SMF,647.0,1,Patchy rain possible,22,1,3,0.0,-7.20134519803199
582,WN,PHX,SMF,647.0,1,Patchy rain possible,22,1,4,0.0,-9.469002997597958
583,AA,PHX,SMF,647.0,1,Patchy rain possible,22,1,4,0.0,-9.490050160454084
584,AA,PHX,SMF,647.0,1,Cloudy,22,1,5,0.0,11.54872384088358
585,AA,PHX,SMF,647.0,1,Heavy snow,22,1,6,0.0,-9.091655002867295
586,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,2,0.0,-4.431403771272626
587,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,2,0.0,-4.431403771272626
588,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,2,0.0,-4.431403771272626
589,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,3,0.0,-10.54305608436838
590,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,3,0.0,-10.54305608436838
591,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,3,0.0,-10.54305608436838
592,WN,PHX,SMF,647.0,1,Patchy rain possible,13,1,4,0.0,-12.804267086733718
